country,city,aqi,aqi_category,co,co_aqi_category,o3,ozone_aqi_category,no2,no2_aqi_category,pm25,pm2.5_aqi_category,lat,lon
Italy,Palermo,61,Moderate,1,Good,51,Moderate,0,Good,61,Moderate,38.1157,13.3613
Russian Federation,Povorino,61,Moderate,1,Good,38,Good,0,Good,61,Moderate,51.2,42.25
United Kingdom of Great Britain and Northern Ireland,Stockport,61,Moderate,1,Good,15,Good,11,Good,61,Moderate,53.4083,-2.1494
United States of America,Pinehurst,61,Moderate,1,Good,30,Good,3,Good,61,Moderate,35.1922,-79.4684
Mexico,Jimenez,61,Moderate,1,Good,17,Good,3,Good,61,Moderate,8.3333,123.8333
United Kingdom of Great Britain and Northern Ireland,Pudsey,61,Moderate,1,Good,11,Good,10,Good,61,Moderate,53.797,-1.663
Germany,Engelskirchen,61,Moderate,1,Good,34,Good,4,Good,61,Moderate,50.9833,7.4167
Austria,Kapfenberg,61,Moderate,1,Good,36,Good,0,Good,61,Moderate,47.4394,15.2894
Italy,Bolzano,61,Moderate,1,Good,42,Good,0,Good,61,Moderate,46.4981,11.3548
France,Cannes,61,Moderate,1,Good,61,Moderate,1,Good,42,Good,43.5513,7.0128
Poland,Sosnowiec,61,Moderate,1,Good,44,Good,1,Good,61,Moderate,50.2833,19.1333
United States of America,Hammond,61,Moderate,1,Good,18,Good,6,Good,61,Moderate,41.6168,-87.4909
Italy,Cutro,61,Moderate,1,Good,43,Good,0,Good,61,Moderate,39.0328,16.9825
Germany,Herzogenaurach,61,Moderate,1,Good,53,Moderate,0,Good,61,Moderate,49.57,10.8819
Russian Federation,Golitsyno,61,Moderate,1,Good,27,Good,9,Good,61,Moderate,55.6147,36.9872
Philippines,Carigara,61,Moderate,1,Good,23,Good,0,Good,61,Moderate,11.3,124.6833
Switzerland,Meyrin,61,Moderate,1,Good,28,Good,1,Good,61,Moderate,46.2167,6.0667
Belgium,Blegny,61,Moderate,1,Good,32,Good,4,Good,61,Moderate,50.6667,5.7333
Ukraine,Svalyava,61,Moderate,1,Good,26,Good,2,Good,61,Moderate,48.5472,22.9861
United States of America,Sierra Vista,61,Moderate,1,Good,21,Good,3,Good,61,Moderate,31.563,-110.3153
United States of America,Artesia,61,Moderate,1,Good,21,Good,4,Good,61,Moderate,32.8497,-104.4268
United States of America,Artesia,61,Moderate,1,Good,21,Good,4,Good,61,Moderate,33.8676,-118.0805
Mauritius,Grand Baie,61,Moderate,1,Good,27,Good,0,Good,61,Moderate,-20.0184,57.5802
Brazil,Silvania,61,Moderate,1,Good,3,Good,4,Good,61,Moderate,4.4033,-74.3881
Ethiopia,Metu,61,Moderate,1,Good,13,Good,0,Good,61,Moderate,8.3,35.5833
Italy,Pompei,61,Moderate,1,Good,61,Moderate,2,Good,49,Good,40.75,14.5
Italy,Savigliano,61,Moderate,1,Good,37,Good,1,Good,61,Moderate,44.65,7.6333
France,Cachan,61,Moderate,1,Good,18,Good,7,Good,61,Moderate,48.7919,2.3319
Indonesia,Payakumbuh,61,Moderate,1,Good,25,Good,0,Good,61,Moderate,-0.2333,100.6333
Italy,Palermo,61,Moderate,1,Good,51,Moderate,0,Good,61,Moderate,2.8917,-75.4375
United States of America,South Daytona,61,Moderate,1,Good,24,Good,8,Good,61,Moderate,29.1657,-81.0055
Philippines,Antipolo,61,Moderate,1,Good,23,Good,2,Good,61,Moderate,14.5842,121.1763
United States of America,Wyandotte,61,Moderate,1,Good,36,Good,1,Good,61,Moderate,42.2113,-83.1558
Italy,Valmadrera,61,Moderate,1,Good,23,Good,4,Good,61,Moderate,45.8463,9.3582
Poland,Trzebinia,61,Moderate,1,Good,33,Good,4,Good,61,Moderate,50.1667,19.4833
,Santa Flavia,61,Moderate,1,Good,47,Good,0,Good,61,Moderate,38.0833,13.5333
Guatemala,Petapa,61,Moderate,1,Good,25,Good,1,Good,61,Moderate,14.4962,-90.5525
Czechia,Nymburk,61,Moderate,1,Good,45,Good,0,Good,61,Moderate,50.1861,15.0417
United States of America,Westerly,61,Moderate,1,Good,43,Good,5,Good,61,Moderate,41.3635,-71.7899
United States of America,Manville,61,Moderate,1,Good,45,Good,4,Good,61,Moderate,40.542,-74.5892
United States of America,Bastrop,61,Moderate,1,Good,22,Good,3,Good,61,Moderate,30.1113,-97.3176
United States of America,Bastrop,61,Moderate,1,Good,22,Good,3,Good,61,Moderate,32.7748,-91.9078
Germany,Holzgerlingen,61,Moderate,1,Good,37,Good,2,Good,61,Moderate,48.6392,9.0108
United States of America,Fort Lauderdale,61,Moderate,1,Good,19,Good,11,Good,61,Moderate,26.1412,-80.1464
Israel,Nesher,61,Moderate,1,Good,50,Good,4,Good,61,Moderate,32.7711,35.0394
United States of America,Southern Pines,61,Moderate,1,Good,33,Good,3,Good,61,Moderate,35.1927,-79.4039
Germany,Sigmaringen,61,Moderate,1,Good,54,Moderate,0,Good,61,Moderate,48.0867,9.2164
Italy,Pavia,61,Moderate,1,Good,38,Good,3,Good,61,Moderate,45.1853,9.155
Ethiopia,Dejen,61,Moderate,1,Good,23,Good,0,Good,61,Moderate,10.1667,38.1333
Italy,Arezzo,61,Moderate,1,Good,39,Good,3,Good,61,Moderate,43.4633,11.8783
Italy,Valenza,61,Moderate,1,Good,38,Good,3,Good,61,Moderate,45.014,8.6458
Germany,Donaueschingen,61,Moderate,1,Good,51,Moderate,0,Good,61,Moderate,47.9531,8.5033
Indonesia,Singkawang,61,Moderate,1,Good,14,Good,0,Good,61,Moderate,0.9,108.9833
Italy,Pavia,61,Moderate,1,Good,38,Good,3,Good,61,Moderate,10.775,122.5417
Netherlands,Beek,61,Moderate,1,Good,28,Good,6,Good,61,Moderate,50.9333,5.8
United States of America,Fort Worth,61,Moderate,1,Good,21,Good,4,Good,61,Moderate,32.7817,-97.3474
South Africa,Richards Bay,61,Moderate,1,Good,24,Good,1,Good,61,Moderate,-28.7694,32.0594
Russian Federation,Nazran,61,Moderate,1,Good,45,Good,0,Good,61,Moderate,43.2167,44.7667
Malaysia,Melaka,61,Moderate,1,Good,31,Good,0,Good,61,Moderate,2.1944,102.2486
Slovakia,Galanta,61,Moderate,1,Good,33,Good,2,Good,61,Moderate,48.1889,17.7264
France,Ollioules,61,Moderate,1,Good,26,Good,6,Good,61,Moderate,43.1394,5.8469
Panama,San Miguelito,61,Moderate,1,Good,28,Good,3,Good,61,Moderate,11.4025,-84.9003
Panama,San Miguelito,61,Moderate,1,Good,28,Good,3,Good,61,Moderate,9.033,-79.5
France,Pantin,61,Moderate,1,Good,19,Good,7,Good,61,Moderate,48.8966,2.4017
Germany,Rodgau,61,Moderate,1,Good,61,Moderate,0,Good,58,Moderate,50.0167,8.8833
United States of America,Gary,61,Moderate,1,Good,35,Good,4,Good,61,Moderate,41.5905,-87.3473
Brazil,Itirapina,61,Moderate,1,Good,24,Good,0,Good,61,Moderate,-22.2528,-47.8228
Germany,Dietzenbach,61,Moderate,1,Good,61,Moderate,0,Good,60,Moderate,50.0167,8.7833
Austria,Klagenfurt,61,Moderate,1,Good,43,Good,0,Good,61,Moderate,46.6167,14.3
Germany,Taunusstein,61,Moderate,1,Good,61,Moderate,0,Good,56,Moderate,50.1333,8.15
,Sorrento,61,Moderate,1,Good,45,Good,3,Good,61,Moderate,40.6278,14.3736
France,Montataire,61,Moderate,1,Good,47,Good,0,Good,61,Moderate,49.2556,2.4383
Italy,Biassono,61,Moderate,1,Good,36,Good,3,Good,61,Moderate,45.6333,9.2667
Slovakia,Bratislava,61,Moderate,1,Good,33,Good,2,Good,61,Moderate,48.1439,17.1097
Italy,Galatina,61,Moderate,1,Good,61,Moderate,1,Good,42,Good,40.1667,18.1667
Germany,Lampertheim,60,Moderate,1,Good,35,Good,3,Good,60,Moderate,49.6,8.4667
Japan,Takaoka,60,Moderate,1,Good,54,Moderate,2,Good,60,Moderate,36.7541,137.0257
France,La Crau,60,Moderate,1,Good,30,Good,6,Good,60,Moderate,43.1497,6.0742
Italy,Amelia,60,Moderate,1,Good,36,Good,3,Good,60,Moderate,39.0269,-84.2218
Uzbekistan,Gurlan,60,Moderate,1,Good,44,Good,0,Good,60,Moderate,41.85,60.4
Italy,Amelia,60,Moderate,1,Good,36,Good,3,Good,60,Moderate,42.55,12.4167
Japan,Kitamoto,60,Moderate,1,Good,48,Good,2,Good,60,Moderate,36.0269,139.5302
Indonesia,Magelang,60,Moderate,1,Good,32,Good,0,Good,60,Moderate,-7.4667,110.2167
Mexico,Oaxaca,60,Moderate,1,Good,17,Good,2,Good,60,Moderate,17.0606,-96.7253
Ukraine,Nizhyn,60,Moderate,1,Good,27,Good,1,Good,60,Moderate,51.0474,31.8805
Brazil,Descalvado,60,Moderate,1,Good,27,Good,0,Good,60,Moderate,-21.9039,-47.6189
France,Vernouillet,60,Moderate,1,Good,20,Good,6,Good,60,Moderate,48.9722,1.9833
Germany,Hof,60,Moderate,1,Good,31,Good,3,Good,60,Moderate,50.3167,11.9167
United States of America,Libertyville,60,Moderate,1,Good,25,Good,5,Good,60,Moderate,42.287,-87.967
United States of America,Lansing,60,Moderate,1,Good,36,Good,4,Good,60,Moderate,42.5667,-76.5316
United States of America,Lansing,60,Moderate,1,Good,36,Good,4,Good,60,Moderate,39.2428,-94.8972
India,Mallasamudram,60,Moderate,1,Good,28,Good,2,Good,60,Moderate,11.4933,78.0312
Switzerland,Basel,60,Moderate,1,Good,52,Moderate,0,Good,60,Moderate,47.5547,7.5906
United States of America,Franklin Park,60,Moderate,1,Good,30,Good,5,Good,60,Moderate,40.4439,-74.5431
Russian Federation,Gudermes,60,Moderate,1,Good,45,Good,2,Good,60,Moderate,43.35,46.1
Mexico,Nava,60,Moderate,1,Good,19,Good,3,Good,60,Moderate,28.4214,-100.7675
United States of America,Magna,60,Moderate,1,Good,16,Good,11,Good,60,Moderate,40.7634,-112.1599
Germany,Gelnhausen,60,Moderate,1,Good,56,Moderate,0,Good,60,Moderate,50.2,9.1667
Ukraine,Pryluky,60,Moderate,1,Good,35,Good,0,Good,60,Moderate,50.6,32.4
United States of America,Stuart,60,Moderate,1,Good,17,Good,10,Good,60,Moderate,27.1959,-80.2444
Germany,Rottweil,60,Moderate,1,Good,36,Good,2,Good,60,Moderate,48.1681,8.6247
Mexico,Catemaco,60,Moderate,1,Good,26,Good,2,Good,60,Moderate,18.4167,-95.1167
United States of America,Seaford,60,Moderate,1,Good,46,Good,5,Good,60,Moderate,40.6678,-73.4922
United States of America,Seaford,60,Moderate,1,Good,46,Good,5,Good,60,Moderate,50.77,0.1
Italy,San Giovanni Lupatoto,60,Moderate,1,Good,40,Good,3,Good,60,Moderate,45.3833,11.0333
France,Arles,60,Moderate,1,Good,31,Good,3,Good,60,Moderate,43.6767,4.6278
Republic of North Macedonia,Bogovinje,60,Moderate,1,Good,44,Good,0,Good,60,Moderate,41.9233,20.9133
Brazil,Coronel Fabriciano,60,Moderate,1,Good,3,Good,5,Good,60,Moderate,-19.5189,-42.6289
United States of America,Torrington,60,Moderate,1,Good,23,Good,12,Good,60,Moderate,41.8349,-73.1282
United States of America,Darby,60,Moderate,1,Good,45,Good,4,Good,60,Moderate,39.921,-75.261
Central African Republic,Alindao,60,Moderate,1,Good,14,Good,0,Good,60,Moderate,5.0333,21.2167
Hungary,Ajka,60,Moderate,1,Good,60,Moderate,0,Good,57,Moderate,47.1006,17.5522
Germany,Waltrop,60,Moderate,1,Good,25,Good,9,Good,60,Moderate,51.6167,7.3833
United States of America,Franklin Park,60,Moderate,1,Good,30,Good,5,Good,60,Moderate,41.9361,-87.8794
United States of America,Franklin Park,60,Moderate,1,Good,30,Good,5,Good,60,Moderate,40.5903,-80.0999
United States of America,Iowa City,60,Moderate,1,Good,35,Good,2,Good,60,Moderate,41.6559,-91.5303
Russian Federation,Klin,60,Moderate,1,Good,25,Good,2,Good,60,Moderate,56.3333,36.7333
Brazil,Birigui,60,Moderate,1,Good,24,Good,0,Good,60,Moderate,-21.2886,-50.34
United States of America,Lansing,60,Moderate,1,Good,36,Good,4,Good,60,Moderate,42.7142,-84.5601
United States of America,Lansing,60,Moderate,1,Good,36,Good,4,Good,60,Moderate,41.5648,-87.5462
Italy,Gragnano,60,Moderate,1,Good,60,Moderate,2,Good,43,Good,40.6957,14.5154
United States of America,Fairhope,60,Moderate,1,Good,24,Good,4,Good,60,Moderate,30.5209,-87.8813
United States of America,Coral Hills,60,Moderate,1,Good,41,Good,5,Good,60,Moderate,38.8706,-76.9215
Guyana,Bartica,60,Moderate,1,Good,12,Good,0,Good,60,Moderate,6.4,-58.6167
Italy,Corato,60,Moderate,1,Good,60,Moderate,0,Good,41,Good,41.15,16.4
,Bata,60,Moderate,1,Good,26,Good,0,Good,60,Moderate,1.865,9.77
Belgium,Maaseik,60,Moderate,1,Good,26,Good,6,Good,60,Moderate,51.1019,5.7856
Japan,Tsushima,60,Moderate,1,Good,60,Moderate,0,Good,21,Good,35.1771,136.7413
United States of America,Decatur,60,Moderate,1,Good,44,Good,1,Good,60,Moderate,39.8557,-88.9342
United States of America,Decatur,60,Moderate,1,Good,44,Good,1,Good,60,Moderate,34.5731,-86.9905
United States of America,Decatur,60,Moderate,1,Good,44,Good,1,Good,60,Moderate,40.8286,-84.9277
United States of America,Decatur,60,Moderate,1,Good,44,Good,1,Good,60,Moderate,33.7711,-84.2963
Czechia,Otrokovice,60,Moderate,1,Good,30,Good,2,Good,60,Moderate,49.2099,17.5308
United States of America,North Amityville,60,Moderate,1,Good,46,Good,5,Good,60,Moderate,40.7005,-73.4119
Japan,Tsushima,60,Moderate,1,Good,60,Moderate,0,Good,21,Good,34.2,129.2833
United Kingdom of Great Britain and Northern Ireland,Bideford,60,Moderate,1,Good,21,Good,5,Good,60,Moderate,51.016,-4.209
United States of America,Winslow,60,Moderate,1,Good,31,Good,1,Good,60,Moderate,39.7027,-74.9029
Montenegro,Pljevlja,60,Moderate,1,Good,21,Good,0,Good,60,Moderate,43.3567,19.3583
Philippines,Apalit,60,Moderate,1,Good,24,Good,1,Good,60,Moderate,14.9496,120.7587
United States of America,Winslow,60,Moderate,1,Good,31,Good,1,Good,60,Moderate,35.0243,-110.7095
Italy,Noicattaro,60,Moderate,1,Good,46,Good,3,Good,60,Moderate,41.0333,16.9833
United States of America,New Orleans,60,Moderate,1,Good,17,Good,9,Good,60,Moderate,30.0687,-89.9288
India,Vadamadurai,60,Moderate,1,Good,31,Good,1,Good,60,Moderate,10.4408,78.0978
Russian Federation,Kizlyar,60,Moderate,1,Good,43,Good,0,Good,60,Moderate,43.85,46.7167
United States of America,Oak Park,60,Moderate,1,Good,33,Good,2,Good,60,Moderate,42.4649,-83.1824
United States of America,Oak Park,60,Moderate,1,Good,33,Good,2,Good,60,Moderate,34.185,-118.7669
Russian Federation,Cheboksary,60,Moderate,1,Good,33,Good,0,Good,60,Moderate,56.1333,47.25
Argentina,Villa Carlos Paz,60,Moderate,1,Good,7,Good,11,Good,60,Moderate,-31.4,-64.5167
Democratic Republic of the Congo,Bosobolo,60,Moderate,1,Good,21,Good,0,Good,60,Moderate,4.1833,19.9
United States of America,West Point,60,Moderate,1,Good,49,Good,1,Good,60,Moderate,41.122,-112.0995
United States of America,West Point,60,Moderate,1,Good,49,Good,1,Good,60,Moderate,33.6064,-88.6572
Italy,Casalgrande,60,Moderate,1,Good,38,Good,1,Good,60,Moderate,44.5833,10.7333
Mexico,Ticul,60,Moderate,1,Good,24,Good,0,Good,60,Moderate,20.3953,-89.5339
Philippines,Victorias,60,Moderate,1,Good,19,Good,0,Good,60,Moderate,10.9,123.0833
United States of America,Rockledge,60,Moderate,1,Good,23,Good,8,Good,60,Moderate,28.3203,-80.736
Liberia,Monrovia,60,Moderate,1,Good,17,Good,0,Good,60,Moderate,6.3133,-10.8014
Liberia,Monrovia,60,Moderate,1,Good,17,Good,0,Good,60,Moderate,34.165,-117.9921
Brazil,Lins,60,Moderate,1,Good,29,Good,0,Good,60,Moderate,-21.6786,-49.7425
France,Montmagny,60,Moderate,1,Good,20,Good,6,Good,60,Moderate,48.9736,2.3458
France,Montmagny,60,Moderate,1,Good,20,Good,6,Good,60,Moderate,46.9833,-70.55
Switzerland,Carouge,60,Moderate,1,Good,42,Good,0,Good,60,Moderate,46.1833,6.1333
Germany,Wernau,60,Moderate,1,Good,37,Good,2,Good,60,Moderate,48.6886,9.4222
Thailand,Sai Buri,60,Moderate,1,Good,34,Good,0,Good,60,Moderate,6.7012,101.6181
Indonesia,Maumere,60,Moderate,1,Good,26,Good,0,Good,60,Moderate,-8.6222,122.2122
United States of America,Oak Park,60,Moderate,1,Good,33,Good,2,Good,60,Moderate,41.8872,-87.7899
Poland,Ropczyce,60,Moderate,1,Good,17,Good,6,Good,60,Moderate,50.05,21.6167
Canada,Brooks,60,Moderate,1,Good,26,Good,1,Good,60,Moderate,50.5642,-111.8989
France,Bonneville,60,Moderate,1,Good,29,Good,2,Good,60,Moderate,46.0789,6.4008
United States of America,Kearny,60,Moderate,1,Good,42,Good,6,Good,60,Moderate,40.7528,-74.1202
United States of America,Nanuet,60,Moderate,1,Good,25,Good,11,Good,60,Moderate,41.0957,-74.0155
United States of America,Dumas,60,Moderate,1,Good,22,Good,3,Good,60,Moderate,35.8613,-101.9642
France,Aurillac,60,Moderate,1,Good,40,Good,0,Good,60,Moderate,44.9261,2.4406
,Le Pradet,60,Moderate,1,Good,30,Good,6,Good,60,Moderate,43.1056,6.0233
Germany,Vilsbiburg,60,Moderate,1,Good,28,Good,4,Good,60,Moderate,48.45,12.35
Japan,Akiruno,60,Moderate,1,Good,43,Good,2,Good,60,Moderate,35.7289,139.2941
Nigeria,Idah,60,Moderate,1,Good,21,Good,1,Good,60,Moderate,7.0833,6.75
Mexico,Progreso,60,Moderate,1,Good,28,Good,0,Good,60,Moderate,-34.665,-56.2194
Mexico,Progreso,60,Moderate,1,Good,28,Good,0,Good,60,Moderate,32.5842,-115.5842
Mexico,Progreso,60,Moderate,1,Good,28,Good,0,Good,60,Moderate,21.28,-89.67
Republic of North Macedonia,Struga,60,Moderate,1,Good,41,Good,0,Good,60,Moderate,41.1775,20.6789
Italy,Chieri,60,Moderate,1,Good,33,Good,4,Good,60,Moderate,45.0139,7.8224
United States of America,Carthage,60,Moderate,1,Good,32,Good,2,Good,60,Moderate,37.1503,-94.3225
Italy,Carpi,60,Moderate,1,Good,44,Good,2,Good,60,Moderate,44.7833,10.8833
Germany,Bad Kreuznach,60,Moderate,1,Good,60,Moderate,0,Good,58,Moderate,49.85,7.8667
Belgium,Wichelen,60,Moderate,1,Good,33,Good,5,Good,60,Moderate,51.0,3.9667
Brazil,Mococa,60,Moderate,1,Good,5,Good,5,Good,60,Moderate,-21.4678,-47.0047
Colombia,San Benito Abad,60,Moderate,1,Good,18,Good,0,Good,60,Moderate,8.9333,-75.0333
United States of America,Galt,60,Moderate,1,Good,28,Good,8,Good,60,Moderate,38.2698,-121.3004
Germany,Herdecke,60,Moderate,1,Good,30,Good,6,Good,60,Moderate,51.4,7.4333
Kenya,Maralal,60,Moderate,1,Good,14,Good,1,Good,60,Moderate,1.1,36.7
Indonesia,Depok,60,Moderate,1,Good,33,Good,0,Good,60,Moderate,-6.394,106.8225
United States of America,North Arlington,60,Moderate,1,Good,42,Good,6,Good,60,Moderate,40.7874,-74.1273
Italy,Saluzzo,60,Moderate,1,Good,20,Good,3,Good,60,Moderate,44.6453,7.4906
United Kingdom of Great Britain and Northern Ireland,Blackburn,60,Moderate,1,Good,17,Good,11,Good,60,Moderate,53.748,-2.482
Germany,Markkleeberg,60,Moderate,1,Good,36,Good,2,Good,60,Moderate,51.2778,12.3833
Bangladesh,Netrakona,60,Moderate,1,Good,42,Good,0,Good,60,Moderate,24.8819,90.7275
Russian Federation,Soltsy,60,Moderate,1,Good,35,Good,0,Good,60,Moderate,58.1333,30.3167
Germany,Sankt Wendel,60,Moderate,1,Good,37,Good,3,Good,60,Moderate,49.4667,7.1667
United States of America,Wylie,60,Moderate,1,Good,24,Good,4,Good,60,Moderate,33.0362,-96.5161
United States of America,Carthage,60,Moderate,1,Good,32,Good,2,Good,60,Moderate,36.8528,10.3233
Russian Federation,Kirzhach,60,Moderate,1,Good,22,Good,8,Good,60,Moderate,56.15,38.8667
Netherlands,Roermond,60,Moderate,1,Good,25,Good,7,Good,60,Moderate,51.2,5.9833
South Sudan,Yambio,60,Moderate,1,Good,6,Good,0,Good,60,Moderate,4.565,28.375
Mauritius,Bel Air,60,Moderate,1,Good,27,Good,0,Good,60,Moderate,39.5348,-76.346
Mexico,Salina Cruz,60,Moderate,1,Good,23,Good,1,Good,60,Moderate,16.1833,-95.2
Nicaragua,Boaco,60,Moderate,1,Good,15,Good,1,Good,60,Moderate,12.4719,-85.6594
Russian Federation,Dalmatovo,60,Moderate,1,Good,34,Good,1,Good,60,Moderate,56.2667,62.9333
Ukraine,Kivertsi,60,Moderate,1,Good,33,Good,0,Good,60,Moderate,50.8331,25.4614
United States of America,Fort Madison,60,Moderate,1,Good,45,Good,1,Good,60,Moderate,40.6207,-91.3509
Cuba,Mariel,60,Moderate,1,Good,24,Good,2,Good,60,Moderate,22.9936,-82.7539
Ukraine,Netishyn,60,Moderate,1,Good,24,Good,1,Good,60,Moderate,50.33,26.64
Philippines,Carranglan,60,Moderate,1,Good,25,Good,1,Good,60,Moderate,15.9608,121.0631
,Key Biscayne,60,Moderate,1,Good,17,Good,10,Good,60,Moderate,25.6908,-80.1653
Brazil,Terra Rica,60,Moderate,1,Good,10,Good,2,Good,60,Moderate,-22.7089,-52.6169
Turkey,Ceyhan,60,Moderate,1,Good,42,Good,0,Good,60,Moderate,37.0289,35.8125
Mauritius,Bel Air,60,Moderate,1,Good,27,Good,0,Good,60,Moderate,-20.2582,57.7545
Philippines,Digos,60,Moderate,1,Good,20,Good,0,Good,60,Moderate,6.75,125.35
Italy,Scandiano,60,Moderate,1,Good,38,Good,1,Good,60,Moderate,44.5925,10.6878
Italy,Laterza,60,Moderate,1,Good,60,Moderate,0,Good,50,Good,40.6333,16.8
Germany,Seligenstadt,60,Moderate,1,Good,59,Moderate,0,Good,60,Moderate,50.0333,8.9667
Czechia,Roznov,60,Moderate,1,Good,39,Good,1,Good,60,Moderate,46.8356,26.5117
United States of America,Terrell,60,Moderate,1,Good,20,Good,4,Good,60,Moderate,32.734,-96.2931
France,Vernouillet,60,Moderate,1,Good,20,Good,6,Good,60,Moderate,48.7208,1.3606
France,Tarnos,60,Moderate,1,Good,45,Good,1,Good,60,Moderate,43.5406,-1.4614
Slovakia,Poprad,60,Moderate,1,Good,41,Good,0,Good,60,Moderate,49.0594,20.2975
Japan,Tokorozawa,60,Moderate,1,Good,44,Good,3,Good,60,Moderate,35.7996,139.4686
United States of America,Reston,60,Moderate,1,Good,40,Good,5,Good,60,Moderate,38.9497,-77.3461
India,Dharmapuri,60,Moderate,1,Good,31,Good,1,Good,60,Moderate,12.127,78.158
Philippines,Naval,60,Moderate,1,Good,28,Good,0,Good,60,Moderate,11.5833,124.45
Italy,Triggiano,60,Moderate,1,Good,52,Moderate,0,Good,60,Moderate,41.0667,16.9167
United States of America,Benton Harbor,60,Moderate,1,Good,32,Good,2,Good,60,Moderate,42.1159,-86.4488
United States of America,Northfield,60,Moderate,1,Good,35,Good,2,Good,60,Moderate,52.408,-1.963
United States of America,Northfield,60,Moderate,1,Good,35,Good,2,Good,60,Moderate,44.455,-93.1698
Indonesia,Ciamis,60,Moderate,1,Good,36,Good,0,Good,60,Moderate,-7.3281,108.3336
Serbia,Smederevska Palanka,59,Moderate,1,Good,59,Moderate,0,Good,58,Moderate,44.3655,20.9587
Japan,Inazawa,59,Moderate,1,Good,59,Moderate,2,Good,50,Good,35.2647,136.7969
Serbia,Pirot,59,Moderate,1,Good,36,Good,0,Good,59,Moderate,43.1519,22.585
Italy,Bisignano,59,Moderate,1,Good,52,Moderate,1,Good,59,Moderate,39.5167,16.2833
United Kingdom of Great Britain and Northern Ireland,Honiton,59,Moderate,1,Good,16,Good,7,Good,59,Moderate,50.8,-3.19
Germany,Welzheim,59,Moderate,1,Good,28,Good,3,Good,59,Moderate,48.8747,9.6344
United States of America,North Valley,59,Moderate,1,Good,27,Good,5,Good,59,Moderate,35.1736,-106.6231
United Kingdom of Great Britain and Northern Ireland,Ossett,59,Moderate,1,Good,12,Good,10,Good,59,Moderate,53.68,-1.58
Italy,Bernalda,59,Moderate,1,Good,38,Good,3,Good,59,Moderate,40.4167,16.6833
Japan,Hekinan,59,Moderate,1,Good,59,Moderate,1,Good,23,Good,34.8847,136.9934
Thailand,Nakhon Nayok,59,Moderate,1,Good,30,Good,1,Good,59,Moderate,14.2069,101.2142
United States of America,Herndon,59,Moderate,1,Good,41,Good,5,Good,59,Moderate,38.9699,-77.3867
Nigeria,Lokoja,59,Moderate,1,Good,34,Good,0,Good,59,Moderate,7.8019,6.7442
Japan,Nagoya,59,Moderate,1,Good,52,Moderate,3,Good,59,Moderate,35.1833,136.9
Czechia,Beroun,59,Moderate,1,Good,48,Good,0,Good,59,Moderate,49.9642,14.0739
Italy,Zola Predosa,59,Moderate,1,Good,59,Moderate,0,Good,57,Moderate,44.4883,11.2181
Bosnia and Herzegovina,Prijedor,59,Moderate,1,Good,39,Good,0,Good,59,Moderate,44.9667,16.7
Cuba,Venezuela,59,Moderate,1,Good,28,Good,0,Good,59,Moderate,21.7511,-78.7792
Mexico,Juventino Rosas,59,Moderate,1,Good,8,Good,6,Good,59,Moderate,20.65,-101.0
Germany,Erlensee,59,Moderate,1,Good,59,Moderate,0,Good,58,Moderate,50.1333,8.9333
France,Les Mureaux,59,Moderate,1,Good,21,Good,5,Good,59,Moderate,48.9875,1.9172
Venezuela (Bolivarian Republic of),Petare,59,Moderate,1,Good,36,Good,0,Good,59,Moderate,10.4833,-66.8167
Viet Nam,Kon Tum,59,Moderate,1,Good,8,Good,3,Good,59,Moderate,14.3544,108.0075
